exchangeId,name,rank,percentTotalVolume,volumeUsd,tradingPairs,socket,exchangeUrl,updated
indodax,Indodax,36,0.057976014476244576000000000000000000,34136128.8469869290224622,161,0,https://indodax.com/,1733987864894
pancake-8453-univ3,PANCAKE UNIV3 (Base),37,0.053588861795722440000000000000000000,31552984.5841975060565652,1,1,https://pancakeswap.finance/,1733987166537
binanceus,Binance.US,38,0.047323831515374588000000000000000000,27864150.7998769448409521,45,0,https://www.binance.us/,1733987882351
max-exchange,Max,39,0.044799067180240286000000000000000000,26377576.0252736292553028,22,0,https://max.maicoin.com/,1733987895786
itbit,Itbit,40,0.039229649978596964000000000000000000,23098317.4402285676000000,5,0,https://www.itbit.com/,1733987871962
sushi-42161-univ3,SUSHI UNIV3 (Arbitrum),41,0.038033770629928667000000000000000000,22394186.7423807750220907,2,1,https://sushi.com/,1733987143736
kickex,KickEX,42,0.034136410698700021000000000000000000,20099431.1960156822301362,34,0,https://kickex.com,1733987899095
uniswap-10-univ3,UNISWAP UNIV3 (Optimism),43,0.033697368610199932000000000000000000,19840924.3386940182696757,2,1,https://uniswap.org/,1733987153891
pancake-1-univ3,PANCAKE UNIV3 (Ethereum),44,0.031579166790481091000000000000000000,18593732.5319603543576737,1,1,https://pancakeswap.finance/,1733987162479
sushi-8453-univ3,SUSHI UNIV3 (Base),45,0.026260398524898104000000000000000000,15462055.3985554637957912,1,1,https://sushi.com/,1733987164757
uniswap-137-univ3,UNISWAP UNIV3 (Polygon),46,0.020720495488271868000000000000000000,12200174.6782866583310354,3,1,https://uniswap.org/,1733987143963
uniswap-1-univ2,UNISWAP UNIV2 (Ethereum),47,0.018365371800630969000000000000000000,10813483.8824776061878571,4,1,https://uniswap.org/,1733987162485
btcmarket,BTCMarket,48,0.017729797676643850000000000000000000,10439259.4659799009886104,6,0,https://www.btcmarkets.net/,1733987880307
paribu,Paribu,49,0.0054141211815087132850000000000000000000,3187820.6861030534356504,9,0,https://www.paribu.com/,1733987876199
coinmate,Coinmate,50,0.0037149174889075047096000000000000000000,2187333.9035616661881607,3,1,https://coinmate.io/,1733987883459
uniswap-8453-univ2,UNISWAP UNIV2 (Base),51,0.0034952982232456768561000000000000000000,2058022.6423851213339899,1,1,https://uniswap.org/,1733987148425
btcbox,BTCBOX,52,0.0021344786912852337263000000000000000000,1256775.5870268731844243,1,0,https://www.btcbox.co.jp,1733987884018
gopax,GOPAX,53,0.0011966062947551155507000000000000000000,704558.7218420013168234,30,0,https://www.gopax.co.kr/,1733987897827
sushi-10-univ3,SUSHI UNIV3 (Optimism),54,0.0004889708159545253452000000000000000000,287904.7641793195161935,2,1,https://sushi.com/,1733987145447
sushi-1-univ2,SUSHI UNIV2 (Ethereum),55,0.0002657914440284065842000000000000000000,156497.3215517955610234,2,1,https://sushi.com/,1733987149944
cex,Cex,56,0.0002141503409414367523000000000000000000,126091.1723070997637137,43,0,https://www.cex.io/,1733987846120
raydium-900,RAYDIUM (Solana),57,0.0001406995764254044477000000000000000000,82843.5502675347662037,1,1,https://curve.fi/,1733987848556
quickswap-137-univ2,QUICKSWAP UNIV2 (Polygon),58,0.0001393768182956971122000000000000000000,82064.7136683478619892,3,1,https://quickswap.exchange/,1733987164763
sushi-137-univ2,SUSHI UNIV2 (Polygon),59,0.0000765032632033763371000000000000000000,45044.9254492212453854,2,1,https://sushi.com/,1733987084649
pancake-1-univ2,PANCAKE UNIV2 (Ethereum),60,0.0000543106492493525367000000000000000000,31977.9711883965806555,1,1,https://pancakeswap.finance/,1733986225470
uniswap-42161-univ2,UNISWAP UNIV2 (Arbitrum),61,0.0000524554806977817319000000000000000000,30885.6526963200410558,2,1,https://uniswap.org/,1733987147228
sushi-42161-univ2,SUSHI UNIV2 (Arbitrum),62,0.0000473545485854553123000000000000000000,27882.2369320740306720,3,1,https://sushi.com/,1733987171047
btctradeua,BTC Trade UA,63,0.0000186542406150907561000000000000000000,10983.5691006382319271,6,0,https://btc-trade.com.ua/,1733987871529
sushi-137-univ3,SUSHI UNIV3 (Polygon),64,0.0000106108515875195848000000000000000000,6247.6422403309516578,1,1,https://sushi.com/,1733986647853
shibaswap-1-univ2,SHIBASWAP UNIV2 (Ethereum),65,0.0000047357023607498214000000000000000000,2788.3694218714357312,1,1,https://shibaswap.com/,1733976277423
sushi-8453-univ2,SUSHI UNIV2 (Base),66,0.0000011501047072892491000000000000000000,677.1787062327069835,1,1,https://sushi.com/,1733986890126
pancake-8453-univ2,PANCAKE UNIV2 (Base),67,0.00000014414348372253571399000000000000000000,84.8713140642359312,1,1,https://pancakeswap.finance/,1733986987109
camelot-42161-univ2,CAMELOT UNIV2 (Arbitrum),68,0.00000009544354006040767135000000000000000000,56.1969119565750136,2,1,https://camelot.exchange/,1733981639033
uniswap-10-univ2,UNISWAP UNIV2 (Optimism),69,0.00000009256239947497543902000000000000000000,54.5005037584761786,1,1,https://uniswap.org/,1733984238555
uniswap-137-univ2,UNISWAP UNIV2 (Polygon),70,0.00000006672682603613547243000000000000000000,39.2885842826143138,1,1,https://uniswap.org/,1733981866531
pancake-42161-univ2,PANCAKE UNIV2 (Arbitrum),71,0.00000000615120567900028388000000000000000000,3.6218141505520208,1,1,https://pancakeswap.finance/,1733976808885
curve-137,CURVE (Polygon),95,,,0,,https://curve.fi/,0
curve-10,CURVE (Optimism),96,,,0,,https://curve.fi/,0
therocktrading,The Rock Trading,97,,,0,,https://www.therocktrading.com,1676660097265
thorchain,THORChain,98,,,0,,https://thorchain.org/,1668435396236
curve-1,CURVE (Ethereum),99,,,0,,https://curve.fi/,1729009345822
uniswap,Uniswap (V2),100,,,0,,https://www.uniswap.io/,1719351138262
cointiger,CoinTiger,101,,,0,,https://www.cointiger.com/,1707114784242
coinex,CoinEx,102,,,0,,https://www.coinex.com/,1724771788838
aerodrome-8453-univ3,AERODROME UNIV3 (Base),103,,,0,,https://aerodrome.io/,0
coinbene,Coinbene,104,,,0,,https://www.coinbene.com,0
blockchain-com,Blockchain.com,105,,,0,,https://blockchain.com/,0
bittrex,Bittrex,107,,,0,,https://bittrex.com/,0
bitrue,Bitrue,108,,,0,,https://www.bitrue.com/,1724869987486
bitpanda-pro,Bitpanda Pro,109,,,0,,https://www.bitpanda.com/en/pro,1704192020599
bithumbglobal,Bithumb Global,110,,,0,,https://www.bithumb.pro/,1692326335935
uniswap-v3,Uniswap (V3),111,,,0,,https://uniswap.org/,1719351243732
velodrome-10-univ3,VELODROME UNIV3 (Optimism),112,,,0,,https://velodrome.io/,0
bitflyer,Bitflyer,114,,,0,,https://bitflyer.com/,1724870761533
bitbay,BitBay,115,,,0,,https://bitbay.net,0
zaif,Zaif,116,,,0,,https://zaif.jp/,1666250109990
mxc-com,MXC.COM,75,,,0,,https://www.mxc.com/,0
zb,ZB,117,,,0,,https://www.zb.com/,1662264169320
okcoin,OkCoin,74,,,0,,https://www.okcoin.com,1681374633809
okex,Okex,73,,,0,,https://www.okex.com/,0
osmosis,Osmosis,72,,,0,,https://app.osmosis.zone/,0
wazirx,WazirX,113,,,0,,https://wazirx.com/,1733987874536
poloniex,Poloniex,76,,,0,,https://poloniex.com/,1692177923613
bkex,Bkex,106,,,0,,https://www.bkex.com/,0
mercatox,Mercatox,77,,,0,,https://mercatox.com/,1733413608230
binance,Binance,1,34.319922596191284875000000000000000000,20245488612.5910786918994104,557,1,https://www.binance.com/,1733987967139
gdax,Coinbase Pro,2,11.563332241693978367000000000000000000,6821265711.3860439708950559,212,1,https://pro.coinbase.com/,1733987966850
crypto,Crypto.com Exchange,3,7.618172815231485530000000000000000000,4493997052.2146898609914811,108,0,https://api.crypto.com/,1733987967057
digifinex,DigiFinex,4,7.331299318187565207000000000000000000,4324768986.4642906781661560,121,0,https://www.digifinex.com/,1733987966406
whitebit,WhiteBIT,5,6.149410606133693055000000000000000000,3627567109.2114542062186222,107,0,https://whitebit.com,1733987966685
gate,Gate,6,5.285185126286598408000000000000000000,3117756311.6516386272355659,1058,0,https://gate.io/,1733987966269
kraken,Kraken,7,3.184881737685999923000000000000000000,1878777167.1701533911366334,295,0,https://kraken.com,1733987964934
huobi,Huobi,8,3.026668592728424872000000000000000000,1785446466.4489263162536403,198,1,https://www.hbg.com/,1733987933991
currency-com,Currency.com,9,2.996379401782436541000000000000000000,1767578725.9648712417188717,42,0,https://currency.com/,1733987966996
bitmax,AscendEX (Bitmax),10,2.738676768506110103000000000000000000,1615558694.0779227941821644,142,0,https://www.bitmax.io/,1733987967138
lbank,LBank,11,2.674352393541228895000000000000000000,1577613433.6475259067203808,111,0,https://www.lbank.info,1733987958491
kucoin,Kucoin,12,2.039606580640205073000000000000000000,1203173803.4018656474958515,516,0,https://www.kucoin.io/,1733987966977
bigone,BigONE,13,1.808220046364969179000000000000000000,1066677765.8118485265929099,58,0,https://big.one/,1733987956626
probit,ProBit,14,1.404437000706903124000000000000000000,828484190.9307987832930600,312,0,https://www.probit.com/en-us/,1733987966493
tidex,Tidex,15,1.002082024478491891000000000000000000,591133041.1250105644123854,26,0,https://tidex.com/,1733987966034
bitstamp,Bitstamp,16,0.810708536510166009000000000000000000,478240893.4065727763696168,90,1,https://www.bitstamp.net/,1733987959806
bitfinex,Bitfinex,17,0.719382436159248206000000000000000000,424367184.3530434393196654,132,1,https://bitfinex.com,1733987912799
uniswap-42161-univ3,UNISWAP UNIV3 (Arbitrum),18,0.612819545669134243000000000000000000,361505218.9772294595143040,4,1,https://uniswap.org/,1733987174421
hitbtc,HitBTC,19,0.605458969967399185000000000000000000,357163179.7102723334778584,229,1,https://hitbtc.com/,1733987943461
yobit,YoBit,20,0.591995490620526725000000000000000000,349221008.0157123048214392,11,0,https://yobit.net,1733987967034
dex-trade,Dex-Trade,21,0.539450966769904595000000000000000000,318224738.8286178492947014,75,0,https://dex-trade.com/,1733987964587
bibox,Bibox,22,0.461301513762164798000000000000000000,272123997.8810260189314447,131,0,https://www.bibox.com,1733987821871
gemini,Gemini,23,0.329651882570697143000000000000000000,194463242.6252883096312128,58,1,https://gemini.com/,1733987965965
btcturk,BTCTurk,24,0.295798684950437000000000000000000000,174493077.3371873158197516,83,0,https://www.btcturk.com/,1733987924851
coincheck,coincheck,25,0.273917878155694760000000000000000000,161585483.4008763737401868,1,0,coincheck,1733987935831
bitkub,Bitkub,26,0.187222490725765313000000000000000000,110443454.3343075060649627,45,0,https://www.bitkub.com/,1733987947237
bitbank,Bitbank,27,0.150041384781135475000000000000000000,88510139.8026167037569637,4,0,https://www.bibank.com,1733987944421
independentreserve,Independent Reserve,28,0.137868029060615689000000000000000000,81329018.2856306878666985,96,0,https://www.independentreserve.com/,1733987965677
exmo,Exmo,29,0.130517918825900592000000000000000000,76993152.6483717123956574,120,0,https://www.exmo.com/,1733987917768
uniswap-8453-univ3,UNISWAP UNIV3 (Base),30,0.127880428873621729000000000000000000,75437284.5474159439556820,2,1,https://uniswap.org/,1733987166535
pancake-42161-univ3,PANCAKE UNIV3 (Arbitrum),31,0.103915204830938135000000000000000000,61300082.7779635497788721,3,1,https://pancakeswap.finance/,1733987175141
bitso,Bitso,32,0.099040472218205959000000000000000000,58424454.3926172475570393,27,1,https://www.bitso.com/,1733987967126
luno,Luno,33,0.074101562615130070000000000000000000,43712870.7937794269003006,24,1,https://www.luno.com/,1733987965741
alterdice,Alterdice,34,0.066901592523958059000000000000000000,39465573.5545952090957878,1,0,https://alterdice.com/,1733987966792
uniswap-1-univ3,UNISWAP UNIV3 (Ethereum),35,0.059429252892309790000000000000000000,35057604.2039085981133316,2,1,https://uniswap.org/,1733987137752
indodax,Indodax,36,0.057866762719459424000000000000000000,34135883.6809946531051148,161,0,https://indodax.com/,1733987934622
pancake-8453-univ3,PANCAKE UNIV3 (Base),37,0.053489255736720988000000000000000000,31553571.1037394752066973,1,1,https://pancakeswap.finance/,1733987166537
binanceus,Binance.US,38,0.047176631334177517000000000000000000,27829723.3852879924076947,44,0,https://www.binance.us/,1733987950022
max-exchange,Max,39,0.044711265544675393000000000000000000,26375392.1618610489290480,22,0,https://max.maicoin.com/,1733987959610
itbit,Itbit,40,0.039161544655579278000000000000000000,23101584.9221056995000000,5,0,https://www.itbit.com/,1733987965994
sushi-42161-univ3,SUSHI UNIV3 (Arbitrum),41,0.037963085323696710000000000000000000,22394607.9559346074103226,2,1,https://sushi.com/,1733987143736
kickex,KickEX,42,0.034085486364383361000000000000000000,20107193.5436513599308177,34,0,https://kickex.com,1733987967003
uniswap-10-univ3,UNISWAP UNIV3 (Optimism),43,0.033632091007028579000000000000000000,19839733.4257387812276757,2,1,https://uniswap.org/,1733987153891
pancake-1-univ3,PANCAKE UNIV3 (Ethereum),44,0.031521225403466432000000000000000000,18594523.5794796789250284,1,1,https://pancakeswap.finance/,1733987162479
sushi-8453-univ3,SUSHI UNIV3 (Base),45,0.026211588105769526000000000000000000,15462342.8134472646889406,1,1,https://sushi.com/,1733987164757
uniswap-137-univ3,UNISWAP UNIV3 (Polygon),46,0.020680197568722674000000000000000000,12199348.7371726313832507,3,1,https://uniswap.org/,1733987143963
uniswap-1-univ2,UNISWAP UNIV2 (Ethereum),47,0.018331363793770610000000000000000000,10813760.3137028580119849,4,1,https://uniswap.org/,1733987162485
btcmarket,BTCMarket,48,0.017699128042307058000000000000000000,10440801.3808599033773613,6,0,https://www.btcmarkets.net/,1733987966890
paribu,Paribu,49,0.0054073139649839881904000000000000000000,3189800.7052888018438053,9,0,https://www.paribu.com/,1733987944820
coinmate,Coinmate,50,0.0037097560986285792048000000000000000000,2188403.0956005189493072,3,1,https://coinmate.io/,1733987952133
uniswap-8453-univ2,UNISWAP UNIV2 (Base),51,0.0034888014836362517159000000000000000000,2058060.8977360328414667,1,1,https://uniswap.org/,1733987148425
btcbox,BTCBOX,52,0.0021262451645168764795000000000000000000,1254282.3237771658469547,1,0,https://www.btcbox.co.jp,1733987944658
gopax,GOPAX,53,0.0011943763750382176736000000000000000000,704568.4101475085424911,30,0,https://www.gopax.co.kr/,1733987966813
sushi-10-univ3,SUSHI UNIV3 (Optimism),54,0.0004880736533576124083000000000000000000,287917.0127339932110589,2,1,https://sushi.com/,1733987145447
sushi-1-univ2,SUSHI UNIV2 (Ethereum),55,0.0002653036828627503391000000000000000000,156503.9278635309562300,2,1,https://sushi.com/,1733987149944
cex,Cex,56,0.0002137488053949301680000000000000000000,126091.4558722883506020,43,0,https://www.cex.io/,1733987908317
raydium-900,RAYDIUM (Solana),57,0.0001404354464928666245000000000000000000,82843.5502675347662037,1,1,https://curve.fi/,1733987848556
quickswap-137-univ2,QUICKSWAP UNIV2 (Polygon),58,0.0001391071234603271347000000000000000000,82059.9660751827374464,3,1,https://quickswap.exchange/,1733987164763
sushi-137-univ2,SUSHI UNIV2 (Polygon),59,0.0000763550397829637754000000000000000000,45042.2078927265657962,2,1,https://sushi.com/,1733987084649
pancake-1-univ2,PANCAKE UNIV2 (Ethereum),60,0.0000542110001874234332000000000000000000,31979.3316519150341293,1,1,https://pancakeswap.finance/,1733986225470
uniswap-42161-univ2,UNISWAP UNIV2 (Arbitrum),61,0.0000523585610161225878000000000000000000,30886.5688100707771155,2,1,https://uniswap.org/,1733987147228
sushi-42161-univ2,SUSHI UNIV2 (Arbitrum),62,0.0000473054508637692291000000000000000000,27905.7146498987632502,3,1,https://sushi.com/,1733987171047
btctradeua,BTC Trade UA,63,0.0000186192752732609289000000000000000000,10983.6006903272033364,6,0,https://btc-trade.com.ua/,1733987932525
sushi-137-univ3,SUSHI UNIV3 (Polygon),64,0.0000105913828199467524000000000000000000,6247.9080385985854519,1,1,https://sushi.com/,1733986647853
shibaswap-1-univ2,SHIBASWAP UNIV2 (Ethereum),65,0.0000047270133042876619000000000000000000,2788.4880496246499119,1,1,https://shibaswap.com/,1733976277423
sushi-8453-univ2,SUSHI UNIV2 (Base),66,0.0000011479669981927434000000000000000000,677.1912939022997289,1,1,https://sushi.com/,1733986890126
pancake-8453-univ2,PANCAKE UNIV2 (Base),67,0.00000014387556304157271980000000000000000000,84.8728916862868166,1,1,https://pancakeswap.finance/,1733986987109
camelot-42161-univ2,CAMELOT UNIV2 (Arbitrum),68,0.00000009526817627611683087000000000000000000,56.1991587403664320,2,1,https://camelot.exchange/,1733981639033
uniswap-10-univ2,UNISWAP UNIV2 (Optimism),69,0.00000009238138806593860966000000000000000000,54.4962283892760908,1,1,https://uniswap.org/,1733984238555
uniswap-137-univ2,UNISWAP UNIV2 (Polygon),70,0.00000006660439579985751730000000000000000000,39.2902557671901576,1,1,https://uniswap.org/,1733981866531
pancake-42161-univ2,PANCAKE UNIV2 (Arbitrum),71,0.00000000613977238231769831000000000000000000,3.6218814742871499,1,1,https://pancakeswap.finance/,1733976808885
zb,ZB,117,,,0,,https://www.zb.com/,1662264169320
okcoin,OkCoin,74,,,0,,https://www.okcoin.com,1681374633809
okex,Okex,73,,,0,,https://www.okex.com/,0
osmosis,Osmosis,72,,,0,,https://app.osmosis.zone/,0
poloniex,Poloniex,76,,,0,,https://poloniex.com/,1692177923613
bkex,Bkex,106,,,0,,https://www.bkex.com/,0
wazirx,WazirX,113,,,0,,https://wazirx.com/,1733987948363
mercatox,Mercatox,77,,,0,,https://mercatox.com/,1733413608230
qryptos,Liquid,78,,,0,,https://www.qryptos.com/,1721992568436
kuna,Kuna,79,,,0,,https://kuna.io/,1677701260207
quoine,Quoine,80,,,0,,https://quoine.com/,1721992568616
hotbit,Hotbit,81,,,0,,https://www.hotbit.io/,1684920757709
fraxswap-42161-univ2,FRAXSWAP UNIV2 (Arbitrum),82,,,0,,https://fraxswap.com/,0
